po_id,supplier_id,branch_id,order_date,expected_delivery_date,received_date,po_status,total_cost,total_gst_amount,grand_total
PO-384754,SUP0007,AHM001,10/25/2024,11/6/2024,11/6/2024,Received,14868762.04,3983581.838,18852343.88
PO-425117,SUP0005,CHN001,6/25/2019,7/23/2019,7/26/2019,Received,8907273.65,2474701.945,11381975.6
PO-669044,SUP0006,CHN001,8/23/2024,9/2/2024,9/2/2024,Received,15189807.9,4073597.469,19263405.37
PO-147243,SUP0008,KOL001,7/1/2024,7/27/2024,8/1/2024,Received,15694352.09,4378160.091,20072512.18
PO-999829,SUP0005,DEL001,12/5/2021,1/2/2022,1/2/2022,Received,24680555.07,6857507.972,31538063.04
PO-898429,SUP0007,HYD001,6/7/2021,6/19/2021,6/19/2021,Received,5423078.39,1344369.506,6767447.896
PO-581194,SUP0003,DEL001,3/25/2021,4/10/2021,4/12/2021,Received,17039997.64,4614801.823,21654799.46
PO-563123,SUP0004,PUN001,2/4/2020,2/22/2020,2/24/2020,Received,1650279.52,433810.5376,2084090.058
PO-789404,SUP0007,HYD001,7/29/2022,8/10/2022,,Cancelled,10411230.66,2785737.948,13196968.61
PO-966944,SUP0007,HYD001,7/26/2020,8/7/2020,8/13/2020,Received,17859672.97,4504378.915,22364051.88
PO-600764,SUP0004,AHM001,1/8/2021,1/26/2021,1/26/2021,Received,13152521.61,3675858.86,16828380.47
PO-472738,SUP0004,AHM001,7/3/2022,7/21/2022,7/21/2022,Received,6026672.36,1510729.697,7537402.057
PO-848472,SUP0002,KOL001,12/29/2019,1/8/2020,1/8/2020,Received,8674172.43,2282130.898,10956303.33
PO-591031,SUP0007,AHM001,6/18/2024,6/30/2024,6/30/2024,Received,4376341.33,1005429.882,5381771.212
PO-967761,SUP0002,PUN001,11/22/2019,12/2/2019,12/2/2019,Received,7331213.5,2052739.78,9383953.28
PO-864233,SUP0006,CHN001,10/15/2019,10/25/2019,10/25/2019,Received,17393578.03,4507726.305,21901304.34
PO-970379,SUP0002,DEL001,8/27/2023,9/6/2023,9/13/2023,Received,8245294.69,2235333.275,10480627.97
PO-292575,SUP0002,AHM001,6/30/2024,7/10/2024,7/10/2024,Received,43873260.02,12006371.7,55879631.72
PO-600411,SUP0007,HYD001,7/19/2019,7/31/2019,7/31/2019,Received,22757636.56,6218638.02,28976274.58
PO-546416,SUP0007,PUN001,3/4/2020,3/16/2020,3/16/2020,Received,15524982.12,4346994.994,19871977.11
PO-285316,SUP0002,HYD001,1/19/2022,1/29/2022,1/31/2022,Received,13189821.92,3680248.246,16870070.17
PO-478830,SUP0002,HYD001,6/21/2024,7/1/2024,7/1/2024,Received,21266561.11,5939589.656,27206150.77
PO-105412,SUP0006,PUN001,1/20/2023,1/30/2023,1/30/2023,Received,6222673.9,1736821.972,7959495.872
PO-857943,SUP0005,CHN001,8/12/2021,9/9/2021,,Cancelled,12075449.25,3245189.598,15320638.85
PO-241511,SUP0005,PUN001,9/29/2020,10/27/2020,10/27/2020,Received,1456696.44,379583.2142,1836279.654
PO-577726,SUP0007,CHN001,7/10/2023,7/22/2023,7/22/2023,Received,8799637.36,2433214.735,11232852.09
PO-833054,SUP0005,KOL001,4/27/2022,5/25/2022,,Cancelled,21665790.93,5969966.236,27635757.17
PO-338349,SUP0004,PUN001,3/4/2022,3/22/2022,3/22/2022,Received,32589056.54,9075669.474,41664726.01
PO-949178,SUP0005,PUN001,9/19/2023,10/17/2023,10/17/2023,Received,1766926.24,318046.7232,2084972.963
PO-348333,SUP0002,CHN001,10/15/2019,10/25/2019,10/25/2019,Received,16180875.42,4252549.526,20433424.95
PO-316869,SUP0001,PUN001,7/17/2020,8/5/2020,,Cancelled,17870542.91,4962086.76,22832629.67
PO-914554,SUP0004,CHN001,9/2/2022,9/20/2022,9/20/2022,Received,41023768.68,11303346.15,52327114.83
PO-632514,SUP0007,DEL001,6/7/2019,6/19/2019,6/26/2019,Received,9341799.79,2529518.887,11871318.68
PO-693953,SUP0006,KOL001,7/13/2021,7/23/2021,7/23/2021,Received,7699291.88,1994226.578,9693518.458
PO-335736,SUP0006,AHM001,2/16/2019,2/26/2019,2/26/2019,Received,4151437.57,1143209.654,5294647.224
PO-356755,SUP0006,KOL001,3/30/2020,4/9/2020,,Cancelled,19752353.79,5475284.168,25227637.96
PO-924301,SUP0002,AHM001,9/3/2022,9/13/2022,9/13/2022,Received,35398062.59,9875704.426,45273767.02
PO-429696,SUP0005,KOL001,4/7/2023,5/5/2023,5/5/2023,Received,5714941.81,1564891.097,7279832.907
PO-637943,SUP0005,DEL001,2/24/2020,3/23/2020,3/23/2020,Received,27152142.97,7586825.517,34738968.49
PO-170579,SUP0004,DEL001,9/15/2023,10/3/2023,10/3/2023,Received,18104466.12,4849535.127,22954001.25
PO-332875,SUP0008,CHN001,9/20/2023,10/16/2023,10/16/2023,Received,12084693.58,3139649.222,15224342.8
PO-683742,SUP0004,PUN001,7/31/2022,8/18/2022,8/18/2022,Received,10897103.11,2922401.691,13819504.8
PO-208734,SUP0004,HYD001,2/25/2020,3/14/2020,3/14/2020,Received,8927650.47,2313396.864,11241047.33
PO-227589,SUP0006,AHM001,11/20/2019,11/30/2019,11/30/2019,Received,14767083.06,4094478.239,18861561.3
PO-276937,SUP0005,AHM001,9/20/2023,10/18/2023,,Cancelled,37199775.19,10393705.64,47593480.83
PO-929277,SUP0006,HYD001,8/6/2024,8/16/2024,8/16/2024,Received,12710951.52,3340131.651,16051083.17
PO-612503,SUP0003,PUN001,12/4/2022,12/20/2022,12/20/2022,Received,4367535.13,1140962.61,5508497.74
PO-133605,SUP0005,AHM001,12/21/2020,1/18/2021,1/18/2021,Received,19458246.94,5414052.579,24872299.52
PO-981718,SUP0005,HYD001,12/17/2021,1/14/2022,1/14/2022,Received,227987.18,63836.4104,291823.5904
PO-380592,SUP0005,PUN001,4/26/2020,5/24/2020,5/24/2020,Received,13223999.08,3670189.724,16894188.8
PO-509391,SUP0001,KOL001,9/20/2023,10/9/2023,,Cancelled,16825729.12,4531906.813,21357635.93
PO-601107,SUP0003,CHN001,1/5/2021,1/21/2021,1/21/2021,Received,13397896.72,3672081.507,17069978.23
PO-834341,SUP0006,AHM001,4/8/2019,4/18/2019,4/18/2019,Received,49052505.01,13628165.08,62680670.09
PO-920408,SUP0001,DEL001,4/29/2021,5/18/2021,5/18/2021,Received,10262940.31,2599572.841,12862513.15
PO-406068,SUP0001,CHN001,5/26/2021,6/14/2021,6/14/2021,Received,31553507.71,8726058.564,40279566.27
PO-750305,SUP0008,HYD001,9/1/2020,9/27/2020,9/27/2020,Received,4323509.07,1210582.54,5534091.61
PO-761032,SUP0003,PUN001,8/9/2024,8/25/2024,,Cancelled,3860671.29,1028356.409,4889027.699
PO-601387,SUP0005,AHM001,7/22/2019,8/19/2019,8/19/2019,Received,5250750.94,1375165.244,6625916.184
PO-751224,SUP0008,DEL001,4/11/2023,5/7/2023,5/7/2023,Received,15164368.23,4240032.421,19404400.65
PO-996264,SUP0002,AHM001,12/8/2020,12/18/2020,,Cancelled,8970380.81,2477969.812,11448350.62
PO-628706,SUP0007,KOL001,12/19/2023,12/31/2023,12/31/2023,Received,19678121.88,5499764.671,25177886.55
PO-374199,SUP0007,AHM001,7/31/2019,8/12/2019,,Cancelled,12296618.31,3357650.733,15654269.04
PO-568136,SUP0008,DEL001,2/13/2021,3/11/2021,3/11/2021,Received,16638346.03,4519581.387,21157927.42
PO-262286,SUP0001,PUN001,11/23/2024,12/12/2024,12/12/2024,Received,17688685.31,4882030.716,22570716.03
PO-109312,SUP0008,DEL001,5/16/2021,6/11/2021,6/11/2021,Received,1469996.57,264599.3826,1734595.953
PO-739775,SUP0006,PUN001,12/5/2023,12/15/2023,,Cancelled,39688169.13,10982324.07,50670493.2
PO-836146,SUP0005,AHM001,1/31/2024,2/28/2024,2/28/2024,Received,28002860.69,7822887.163,35825747.85
PO-298429,SUP0007,CHN001,12/17/2020,12/29/2020,1/3/2021,Received,2575333.11,721093.2708,3296426.381
PO-637841,SUP0001,AHM001,9/28/2020,10/17/2020,10/15/2020,Received,1255749.41,351609.8348,1607359.245
PO-196982,SUP0006,AHM001,6/24/2021,7/4/2021,7/4/2021,Received,12748918.68,3520274.101,16269192.78
PO-543095,SUP0007,DEL001,11/10/2023,11/22/2023,11/26/2023,Received,8768900.42,2408624.535,11177524.95
PO-440910,SUP0004,DEL001,5/8/2020,5/26/2020,5/26/2020,Received,27383245.66,7542128.501,34925374.16
PO-969160,SUP0004,DEL001,3/18/2023,4/5/2023,4/5/2023,Received,8847067.78,2477178.978,11324246.76
PO-365165,SUP0004,KOL001,9/4/2024,9/22/2024,9/22/2024,Received,10065560.51,2818356.943,12883917.45
PO-153600,SUP0006,DEL001,1/16/2021,1/26/2021,1/26/2021,Received,27671089.79,7608327.703,35279417.49
PO-242197,SUP0006,HYD001,8/17/2020,8/27/2020,,Cancelled,12869066.01,3318397.26,16187463.27
PO-367327,SUP0001,KOL001,3/22/2020,4/10/2020,4/10/2020,Received,8681572.59,2170305.273,10851877.86
PO-187251,SUP0005,CHN001,12/5/2020,1/2/2021,1/2/2021,Received,10906873.54,3043990.269,13950863.81
PO-901516,SUP0008,AHM001,3/8/2022,4/3/2022,4/3/2022,Received,23664588.98,6423276.195,30087865.18
PO-773201,SUP0007,HYD001,5/1/2022,5/13/2022,5/13/2022,Received,2763095.14,756319.8092,3519414.949
PO-768297,SUP0006,AHM001,1/20/2024,1/30/2024,1/30/2024,Received,43200150.45,11992772.81,55192923.26
PO-288812,SUP0004,KOL001,3/12/2020,3/30/2020,,Cancelled,16579278.87,4608918.622,21188197.49
PO-372347,SUP0006,DEL001,5/2/2019,5/12/2019,5/12/2019,Received,23877557.03,6516740.987,30394298.02
PO-913846,SUP0001,PUN001,11/12/2019,12/1/2019,12/1/2019,Received,348801.24,97664.3472,446465.5872
PO-709697,SUP0007,HYD001,9/29/2020,10/11/2020,,Cancelled,18940931.23,5291094.908,24232026.14
PO-562079,SUP0007,DEL001,12/22/2023,1/3/2024,1/3/2024,Received,19848229.36,5317120.55,25165349.91
PO-445349,SUP0001,HYD001,4/1/2024,4/20/2024,4/20/2024,Received,19508421.36,5457041.012,24965462.37
PO-391506,SUP0002,CHN001,1/27/2020,2/6/2020,2/6/2020,Received,8751613.68,2383555.086,11135168.77
PO-558754,SUP0006,DEL001,9/18/2019,9/28/2019,9/28/2019,Received,5184816.96,1437049.608,6621866.568
PO-685652,SUP0001,HYD001,6/15/2024,7/4/2024,7/4/2024,Received,29393955.7,8197223.981,37591179.68
PO-311765,SUP0007,HYD001,7/7/2021,7/19/2021,7/19/2021,Received,54263962.26,15183280.22,69447242.48
PO-162075,SUP0008,KOL001,9/16/2023,10/12/2023,10/12/2023,Received,12131447.01,3375290.662,15506737.67
PO-807775,SUP0003,HYD001,2/18/2023,3/6/2023,3/6/2023,Received,21252749.99,5821450.577,27074200.57
PO-300429,SUP0001,DEL001,8/5/2019,8/24/2019,8/24/2019,Received,15735065.31,4350582.469,20085647.78
PO-704913,SUP0006,DEL001,5/9/2019,5/19/2019,5/19/2019,Received,10021235.08,2793584.25,12814819.33
PO-969934,SUP0003,CHN001,11/27/2020,12/13/2020,12/13/2020,Received,607570.96,163051.1008,770622.0608
PO-379434,SUP0006,PUN001,10/5/2021,10/15/2021,10/15/2021,Received,19418365.96,5141223.364,24559589.32
PO-236992,SUP0008,PUN001,4/25/2019,5/21/2019,5/28/2019,Received,8287052.14,2221227.827,10508279.97
PO-863729,SUP0007,HYD001,5/10/2023,5/22/2023,,Cancelled,3132311.74,768412.3282,3900724.068
PO-317119,SUP0003,CHN001,8/17/2022,9/2/2022,9/2/2022,Received,15912842.04,4419706.369,20332548.41
PO-496863,SUP0002,CHN001,11/18/2024,11/28/2024,11/28/2024,Received,3423497.2,874611.102,4298108.302
PO-415147,SUP0008,AHM001,5/22/2019,6/17/2019,6/17/2019,Received,3151112.27,878056.6356,4029168.906
PO-462373,SUP0007,HYD001,5/30/2019,6/11/2019,6/11/2019,Received,5362934.32,1501621.61,6864555.93
PO-540342,SUP0003,AHM001,5/11/2019,5/27/2019,5/27/2019,Received,101204.98,18216.8964,119421.8764
PO-291652,SUP0006,DEL001,12/7/2022,12/17/2022,12/17/2022,Received,376638.16,67794.8688,444433.0288
PO-652346,SUP0008,PUN001,8/6/2020,9/1/2020,9/1/2020,Received,50862121.28,14217885.81,65080007.09
PO-648400,SUP0006,DEL001,10/5/2023,10/15/2023,10/15/2023,Received,53497203.13,14926106.4,68423309.53
PO-530055,SUP0006,KOL001,4/23/2020,5/3/2020,5/3/2020,Received,18472711.09,5015740.553,23488451.64
PO-772129,SUP0005,CHN001,7/16/2019,8/13/2019,8/13/2019,Received,37858615.67,10379643.21,48238258.88
PO-159990,SUP0004,CHN001,10/8/2019,10/26/2019,,Cancelled,6817147.43,1756796.562,8573943.992
PO-209795,SUP0007,HYD001,4/27/2019,5/9/2019,5/13/2019,Received,3116726.42,835068.0996,3951794.52
PO-867689,SUP0005,PUN001,8/6/2021,9/3/2021,9/2/2021,Received,23919512.62,6485358.488,30404871.11
PO-146802,SUP0007,AHM001,12/13/2023,12/25/2023,12/25/2023,Received,29403965.05,8004608.583,37408573.63
PO-122038,SUP0005,DEL001,11/18/2023,12/16/2023,12/16/2023,Received,32241126.56,9021875.621,41263002.18
PO-468146,SUP0008,KOL001,2/1/2021,2/27/2021,,Cancelled,8744719.35,2398891.291,11143610.64
PO-399648,SUP0005,KOL001,7/17/2020,8/14/2020,8/14/2020,Received,7620223.36,2127226.061,9747449.421
PO-435923,SUP0007,AHM001,6/29/2024,7/11/2024,7/11/2024,Received,9661715.99,2582404.04,12244120.03
PO-840352,SUP0002,KOL001,9/18/2019,9/28/2019,9/28/2019,Received,17092936.95,4533103.415,21626040.37
PO-448619,SUP0001,KOL001,12/26/2024,1/14/2025,,Cancelled,34309930.39,9565331.015,43875261.41
PO-517390,SUP0003,PUN001,12/3/2023,12/19/2023,12/16/2023,Received,13521621.3,3734797.268,17256418.57
PO-512915,SUP0006,DEL001,4/16/2021,4/26/2021,,Cancelled,8221250.23,2301950.064,10523200.29
PO-872701,SUP0004,AHM001,6/5/2024,6/23/2024,6/23/2024,Received,24553099.97,6842107.831,31395207.8
PO-350483,SUP0005,HYD001,2/26/2023,3/26/2023,3/26/2023,Received,34067984.9,9278069.929,43346054.83
PO-460971,SUP0002,KOL001,3/26/2021,4/5/2021,4/5/2021,Received,7730373.1,2122277.422,9852650.522
PO-855462,SUP0003,KOL001,2/23/2021,3/11/2021,,Cancelled,17070756.15,4779811.722,21850567.87
PO-695553,SUP0005,DEL001,11/26/2023,12/24/2023,12/24/2023,Received,19906242.24,5513347.81,25419590.05
PO-320317,SUP0008,CHN001,2/4/2021,3/2/2021,3/2/2021,Received,23687775.72,6593307.843,30281083.56
PO-293376,SUP0008,PUN001,4/5/2024,5/1/2024,,Cancelled,19318830.48,5283683.566,24602514.05
PO-907194,SUP0001,DEL001,4/28/2024,5/17/2024,5/24/2024,Received,6252821.68,1690357.53,7943179.21
PO-543618,SUP0002,AHM001,3/31/2024,4/10/2024,4/10/2024,Received,7155325.29,1851470.594,9006795.884
PO-284808,SUP0001,CHN001,3/10/2024,3/29/2024,,Cancelled,9868192.91,2697946.084,12566138.99
PO-454709,SUP0003,CHN001,10/16/2020,11/1/2020,11/1/2020,Received,32439845.11,8981149.075,41420994.18
PO-701449,SUP0004,KOL001,8/11/2019,8/29/2019,8/28/2019,Received,23642824.01,6474654.522,30117478.53
PO-362810,SUP0001,CHN001,6/11/2024,6/30/2024,6/30/2024,Received,21244625.65,5886098.062,27130723.71
PO-764686,SUP0006,KOL001,7/8/2021,7/18/2021,7/18/2021,Received,1817427.45,504605.701,2322033.151
PO-180682,SUP0005,DEL001,6/28/2023,7/26/2023,7/26/2023,Received,9000557.65,2490453.195,11491010.85
PO-849465,SUP0004,AHM001,7/31/2023,8/18/2023,8/23/2023,Received,23991869.81,6712925.195,30704795
PO-271923,SUP0002,CHN001,8/21/2020,8/31/2020,,Cancelled,7726452.87,1973794.621,9700247.491
PO-460467,SUP0004,DEL001,4/3/2021,4/21/2021,4/21/2021,Received,33454.2,6021.756,39475.956
PO-904021,SUP0004,PUN001,11/12/2022,11/30/2022,11/30/2022,Received,6673914.09,1834456.602,8508370.692
PO-747928,SUP0006,CHN001,11/8/2021,11/18/2021,11/21/2021,Received,13894002.97,3834666.758,17728669.73
PO-788105,SUP0004,KOL001,3/26/2023,4/13/2023,4/13/2023,Received,24929022.81,6952123.925,31881146.73
PO-349756,SUP0008,CHN001,5/9/2023,6/4/2023,6/4/2023,Received,31640884.33,8663471.716,40304356.05
PO-736029,SUP0007,AHM001,12/12/2021,12/24/2021,12/24/2021,Received,10044675.56,2793894.959,12838570.52
PO-206655,SUP0007,KOL001,8/5/2020,8/17/2020,,Cancelled,12982970.37,3614781.445,16597751.81
PO-117157,SUP0006,AHM001,5/24/2023,6/3/2023,6/3/2023,Received,4055167.15,1043340.664,5098507.814
PO-887313,SUP0007,CHN001,5/27/2020,6/8/2020,6/8/2020,Received,13844972.52,3525996.983,17370969.5
PO-733487,SUP0005,HYD001,8/25/2022,9/22/2022,9/22/2022,Received,10552183.62,2954611.414,13506795.03
PO-839285,SUP0005,KOL001,5/6/2022,6/3/2022,6/3/2022,Received,45140989.28,12536066.12,57677055.4
PO-738370,SUP0005,DEL001,12/20/2022,1/17/2023,1/17/2023,Received,43283522.92,12097183.47,55380706.39
PO-888018,SUP0008,HYD001,3/14/2021,4/9/2021,4/9/2021,Received,30595392.03,8400518.74,38995910.77
PO-766018,SUP0008,PUN001,9/28/2024,10/24/2024,10/24/2024,Received,6409530.06,1783305.881,8192835.941
PO-142045,SUP0007,PUN001,8/28/2023,9/9/2023,9/9/2023,Received,8356617.41,2218657.963,10575275.37
PO-669411,SUP0003,HYD001,7/13/2021,7/29/2021,7/29/2021,Received,25451232.72,7063152.888,32514385.61
PO-633717,SUP0008,AHM001,5/18/2024,6/13/2024,6/15/2024,Received,28683294.42,7889868.964,36573163.38
PO-107609,SUP0001,PUN001,10/4/2023,10/23/2023,10/23/2023,Received,16790795.75,4631001.96,21421797.71
PO-961389,SUP0004,DEL001,12/25/2024,1/12/2025,1/12/2025,Received,9864256.15,2745048.852,12609305
PO-966763,SUP0004,CHN001,9/7/2021,9/25/2021,,Cancelled,2187938.07,554052.8886,2741990.959
PO-708159,SUP0004,KOL001,6/19/2021,7/7/2021,7/7/2021,Received,34846019.81,9514102.13,44360121.94
PO-307571,SUP0002,AHM001,4/25/2022,5/5/2022,5/5/2022,Received,4567882.44,1051904.559,5619786.999
PO-272954,SUP0004,AHM001,11/27/2020,12/15/2020,12/15/2020,Received,8085481.52,2185666.952,10271148.47
PO-173739,SUP0003,DEL001,9/16/2022,10/2/2022,10/9/2022,Received,12898894.37,3510802.103,16409696.47
PO-334496,SUP0006,CHN001,1/24/2023,2/3/2023,2/3/2023,Received,6241606.97,1397815.315,7639422.285
PO-975835,SUP0004,KOL001,12/5/2023,12/23/2023,12/23/2023,Received,6940897.32,1856692.069,8797589.389
PO-333419,SUP0004,CHN001,12/31/2022,1/18/2023,1/18/2023,Received,18667176.49,5109223.206,23776399.7
PO-383411,SUP0008,AHM001,7/17/2020,8/12/2020,8/12/2020,Received,22350393.23,6226647.051,28577040.28
PO-561220,SUP0001,PUN001,7/22/2019,8/10/2019,8/13/2019,Received,1017691.01,272536.6808,1290227.691
PO-113768,SUP0005,AHM001,12/30/2024,1/27/2025,1/27/2025,Received,10533140.87,2921602.346,13454743.22
PO-662427,SUP0005,DEL001,3/19/2020,4/16/2020,4/16/2020,Received,18827111.49,5227154.825,24054266.32
PO-729196,SUP0006,PUN001,10/8/2023,10/18/2023,10/18/2023,Received,29607701.13,8138548.962,37746250.09
PO-878907,SUP0001,AHM001,9/15/2020,10/4/2020,10/4/2020,Received,15661244.11,4379465.895,20040710
PO-734850,SUP0008,PUN001,5/22/2024,6/17/2024,6/18/2024,Received,8480447.72,2351817.047,10832264.77
PO-984716,SUP0002,HYD001,1/17/2023,1/27/2023,1/27/2023,Received,11948421.67,3301893.335,15250315
PO-223721,SUP0004,CHN001,10/30/2023,11/17/2023,11/22/2023,Received,979195.27,206645.6676,1185840.938
PO-204721,SUP0005,DEL001,2/15/2024,3/14/2024,3/14/2024,Received,30863621.15,8572807.334,39436428.48
PO-198312,SUP0006,DEL001,5/31/2019,6/10/2019,6/10/2019,Received,11951939.34,2859332.891,14811272.23
PO-222466,SUP0008,HYD001,5/15/2019,6/10/2019,6/17/2019,Received,16425966.63,4576971.462,21002938.09
PO-469417,SUP0004,KOL001,1/14/2021,2/1/2021,2/1/2021,Received,11521641.09,3196116.631,14717757.72
PO-153621,SUP0003,PUN001,9/7/2020,9/23/2020,9/23/2020,Received,1444127.67,323246.3556,1767374.026
PO-566575,SUP0002,KOL001,4/22/2024,5/2/2024,5/2/2024,Received,20763990.02,5804659.734,26568649.75
PO-585524,SUP0007,DEL001,7/12/2022,7/24/2022,7/24/2022,Received,18075571.09,4966934.047,23042505.14
PO-394548,SUP0007,PUN001,11/23/2019,12/5/2019,12/3/2019,Received,6343922.36,1725728.089,8069650.449
PO-849887,SUP0003,DEL001,8/17/2022,9/2/2022,9/3/2022,Received,12683209.08,3551298.542,16234507.62
PO-790232,SUP0006,HYD001,10/5/2023,10/15/2023,10/15/2023,Received,7128159.72,1931190.884,9059350.604
PO-234456,SUP0006,AHM001,10/19/2021,10/29/2021,10/29/2021,Received,9937419.96,2678717.309,12616137.27
PO-238617,SUP0006,HYD001,7/12/2021,7/22/2021,7/29/2021,Received,20856167.22,5376524.828,26232692.05
PO-818663,SUP0004,KOL001,3/15/2020,4/2/2020,4/2/2020,Received,13297990.4,3375046.262,16673036.66
PO-954193,SUP0005,KOL001,9/20/2022,10/18/2022,10/18/2022,Received,13013397.6,3627722.224,16641119.82
PO-670217,SUP0001,DEL001,3/11/2019,3/30/2019,3/30/2019,Received,387729.16,69791.2488,457520.4088
PO-966334,SUP0002,AHM001,4/20/2020,4/30/2020,4/30/2020,Received,186599.53,33587.9154,220187.4454
PO-695571,SUP0002,KOL001,12/17/2021,12/27/2021,12/27/2021,Received,12271127.95,3407539.906,15678667.86
PO-647279,SUP0008,KOL001,5/4/2023,5/30/2023,5/30/2023,Received,43107632.17,11895153.67,55002785.84
PO-800727,SUP0003,HYD001,7/29/2024,8/14/2024,8/14/2024,Received,22271329.4,5900122.173,28171451.57
PO-470377,SUP0006,CHN001,11/6/2024,11/16/2024,11/15/2024,Received,18612125.55,5133366.662,23745492.21
PO-945508,SUP0002,CHN001,8/8/2021,8/18/2021,8/18/2021,Received,1826470.18,328764.6324,2155234.812
PO-769706,SUP0006,DEL001,10/27/2021,11/6/2021,11/6/2021,Received,17407225.32,4871841.904,22279067.22
PO-634129,SUP0002,CHN001,5/14/2022,5/24/2022,5/24/2022,Received,711078.72,199102.0416,910180.7616
PO-412193,SUP0008,CHN001,6/7/2023,7/3/2023,7/3/2023,Received,9828832.96,2614700.046,12443533.01
PO-276245,SUP0003,AHM001,9/16/2024,10/2/2024,,Cancelled,17033718.14,4769441.079,21803159.22
PO-358219,SUP0002,PUN001,11/15/2022,11/25/2022,11/30/2022,Received,36244086.92,10142832.59,46386919.51
PO-132126,SUP0006,CHN001,9/11/2024,9/21/2024,9/21/2024,Received,7756030.37,2054461.202,9810491.572
PO-808025,SUP0007,KOL001,12/14/2019,12/26/2019,12/26/2019,Received,14367221.65,4014085.936,18381307.59
PO-770030,SUP0006,CHN001,7/5/2021,7/15/2021,7/15/2021,Received,24874047.41,6674648.909,31548696.32
PO-284964,SUP0001,PUN001,5/12/2022,5/31/2022,5/31/2022,Received,21922514.5,6122748.09,28045262.59
PO-281767,SUP0005,AHM001,5/31/2023,6/28/2023,6/28/2023,Received,898955.95,161812.071,1060768.021
PO-331596,SUP0007,DEL001,9/12/2019,9/24/2019,9/28/2019,Received,14760466.58,4129231.254,18889697.83
PO-538955,SUP0005,HYD001,3/20/2021,4/17/2021,4/17/2021,Received,5043798.69,1311888.547,6355687.237
PO-389941,SUP0003,PUN001,4/1/2021,4/17/2021,4/17/2021,Received,7317192.07,1937881.483,9255073.553
PO-528992,SUP0003,CHN001,1/10/2021,1/26/2021,1/26/2021,Received,14806260.72,3986604.62,18792865.34
PO-294571,SUP0001,DEL001,6/9/2021,6/28/2021,6/30/2021,Received,9820205.65,2582219.613,12402425.26
PO-874483,SUP0006,CHN001,2/28/2021,3/10/2021,3/10/2021,Received,22035502.58,6071074.267,28106576.85
PO-909088,SUP0005,KOL001,5/26/2020,6/23/2020,6/23/2020,Received,12856404.76,3571745.017,16428149.78
PO-558931,SUP0001,DEL001,11/26/2023,12/15/2023,12/15/2023,Received,6368416.06,1653079.554,8021495.614
PO-645732,SUP0002,PUN001,8/28/2023,9/7/2023,9/13/2023,Received,11100848.43,3068515.562,14169363.99
PO-659112,SUP0001,CHN001,12/2/2020,12/21/2020,12/18/2020,Received,36130552.69,9788352.461,45918905.15
PO-610690,SUP0007,AHM001,11/9/2020,11/21/2020,,Cancelled,36584670.98,10082240.64,46666911.62
